100.0
10000
82.77,5.95
4.14,21.65
45.79,77.65
37.90,34.07
98.21,16.82
10.68,23.85
49.57,23.08
91.99,83.44
71.87,39.27
0.48,86.44
38.91,30.48
57.14,78.25
56.66,72.04
97.72,87.54
40.48,45.01
39.28,47.76
79.70,57.48
6.46,26.90
92.66,32.79
62.47,25.25
15.91,31.60
56.89,16.05
90.26,3.78
97.99,71.80
3.23,98.19
80.58,40.43
22.58,93.59
52.33,9.61
8.99,52.61
80.92,25.06
26.88,41.77
92.77,9.23
82.42,5.49
89.64,60.47
4.76,29.74
13.94,99.55
52.87,81.72
25.60,70.40
73.54,66.08
73.96,94.95
58.72,95.30
96.58,28.12
50.01,32.13
53.53,58.55
16.52,25.22
10.43,52.69
88.74,25.83
16.73,45.85
65.29,42.89
86.27,42.22
22.29,66.59
76.80,97.84
45.66,66.50
82.03,25.38
75.50,49.21
95.55,77.65
98.72,42.67
79.13,38.01
51.23,59.61
69.91,70.03
94.14,80.77
90.49,56.44
9.71,90.34
84.08,87.67
22.56,90.34
82.72,44.18
88.81,18.78
30.82,53.60
11.91,97.00
28.64,93.47
37.59,35.83
30.44,53.68
52.36,37.18
31.10,68.60
60.15,38.05
0.95,78.53
39.77,57.16
84.10,82.34
92.36,21.15
57.87,98.76
72.40,66.69
62.22,62.43
58.46,37.67
47.32,42.92
60.56,22.71
54.40,89.40
79.97,6.78
40.76,72.13
34.06,43.45
83.10,12.82
34.13,89.02
45.05,70.58
57.17,78.38
74.80,77.14
84.05,64.06
6.16,96.07
85.85,84.31
72.93,14.12
27.99,74.06
10.26,59.69
27.10,83.19
9.14,83.38
39.92,20.88
10.53,28.79
85.03,1.76
74.08,67.56
98.64,29.68
33.31,72.42
3.66,18.73
53.52,54.03
27.81,17.11
42.03,93.32
40.90,69.60
20.99,59.48
93.99,26.72
62.51,15.63
33.85,84.74
2.86,79.28
35.18,19.74
98.10,22.48
39.76,60.93
56.91,68.08
16.89,33.81
88.16,62.55
62.85,91.93
30.39,83.39
38.20,47.89
88.47,69.79
1.43,8.32
88.60,48.70
34.95,15.94
77.00,65.44
75.19,2.07
30.01,17.91
52.37,57.49
13.59,36.43
17.52,36.28
28.89,47.54
84.45,17.83
7.08,9.36
42.47,65.34
71.54,8.50
2.24,35.80
68.37,64.21
21.24,16.04
77.09,93.99
18.41,82.05
52.94,56.85
27.84,4.95
18.87,5.20
60.34,55.63
21.37,44.57
38.89,92.49
87.38,21.42
48.86,51.87
71.29,33.71
97.04,99.04
60.95,86.25
5.20,39.36
19.40,93.57
73.04,33.53
74.98,66.50
33.11,8.96
36.97,5.74
86.09,9.85
5.80,65.43
48.55,82.75
67.43,42.92
67.25,51.54
10.31,97.03
54.31,95.77
79.42,96.53
75.67,10.08
87.23,52.88
81.59,88.47
34.00,97.01
2.50,47.21
51.02,18.32
46.06,72.72
69.40,96.24
22.06,56.64
34.61,19.48
90.48,59.38
31.89,5.95
75.26,25.60
61.81,7.99
11.21,60.14
6.24,11.43
94.81,61.56
55.44,14.70
90.93,1.69
24.32,4.64
7.18,34.50
72.31,29.43
84.74,15.01
55.37,5.84
70.96,10.22
80.85,88.02
31.96,87.72
6.40,67.87
36.41,74.97
22.70,73.65
90.87,92.38
86.31,82.28
35.98,76.83
23.95,63.80
18.72,28.57
12.12,31.39
40.59,34.27
47.32,79.70
44.19,41.70
61.03,55.45
41.33,87.19
1.13,19.74
4.59,6.46
96.59,29.04
41.48,90.95
46.12,83.62
45.09,87.73
22.70,65.83
68.58,78.67
66.19,18.78
2.26,16.88
43.77,95.87
41.19,42.26
94.00,45.84
19.14,46.39
34.79,84.54
50.32,7.52
7.43,44.58
64.10,70.53
49.53,87.28
40.09,3.79
38.07,7.20
50.81,25.27
20.66,59.27
97.57,53.40
57.53,90.48
81.55,4.95
30.13,64.19
86.36,31.45
32.79,23.38
61.15,58.94
53.43,51.19
83.92,71.20
66.44,51.96
53.74,55.95
6.13,94.22
7.16,15.58
62.98,27.91
79.73,29.01
46.34,12.87
36.27,40.08
87.05,72.69
75.17,38.89
11.55,18.85
71.44,97.49
4.74,73.65
60.71,19.00
93.37,57.24
82.22,59.88
23.85,93.98
92.63,89.55
78.63,36.66
34.42,58.14
74.27,2.88
92.96,53.89
10.44,67.55
4.11,44.65
94.38,57.88
81.15,14.93
47.77,52.55
13.70,29.14
14.54,95.74
54.43,74.54
26.81,98.35
49.68,63.57
53.67,13.66
89.18,3.76
53.01,42.94
46.96,75.99
69.92,47.39
60.60,96.80
76.97,17.49
49.38,79.08
31.50,77.93
2.86,46.70
32.86,87.06
81.38,3.62
98.61,23.48
57.10,5.42
42.92,39.12
90.35,32.28
32.57,98.16
79.45,16.44
16.45,14.21
44.66,34.18
73.05,44.31
6.43,32.67
96.84,97.72
96.97,25.58
49.58,69.83
99.89,57.47
35.20,17.05
47.66,7.07
18.16,47.40
18.87,71.86
94.08,13.17
68.14,52.67
39.17,57.00
90.52,35.64
9.76,80.88
68.76,51.27
37.47,78.60
77.49,75.45
66.65,96.74
21.14,25.70
10.77,66.44
63.91,97.50
62.40,78.96
69.71,79.94
77.23,61.73
7.34,88.05
67.02,48.25
92.11,49.74
78.36,25.28
28.87,89.37
4.80,83.88
93.33,57.21
78.25,96.75
38.74,64.16
12.33,94.08
43.27,94.53
25.05,12.16
19.57,86.26
51.21,44.83
92.63,87.39
65.81,36.36
14.72,20.63
79.02,16.33
26.66,13.46
30.64,91.91
93.79,80.41
6.98,81.06
41.77,76.25
27.29,91.26
92.66,73.95
97.83,22.91
54.62,59.84
12.00,3.71
50.36,79.77
82.52,41.16
78.51,14.74
27.85,13.79
89.95,12.25
99.15,8.70
26.83,50.43
26.40,52.82
15.71,66.07
82.64,78.52
28.36,34.85
13.87,10.15
23.92,52.11
58.83,57.67
64.07,26.24
87.66,55.80
49.52,62.84
21.26,92.73
60.40,87.82
54.37,31.14
95.82,30.10
94.38,36.08
98.54,60.57
45.27,89.21
19.61,63.01
11.54,86.97
24.69,94.59
70.26,91.38
68.97,79.11
61.44,26.63
70.89,64.37
76.32,91.89
95.88,66.41
81.36,91.48
21.33,18.45
1.51,67.08
91.09,39.44
0.83,53.69
83.83,38.76
40.41,70.73
13.41,76.99
64.25,3.04
51.21,10.09
62.23,22.34
10.68,54.64
85.84,49.49
62.46,25.00
47.35,59.91
54.76,9.78
15.66,90.36
98.32,74.78
33.58,13.87
37.66,2.14
19.97,11.37
71.14,1.50
87.85,83.74
1.31,57.67
4.64,15.67
93.75,11.91
44.65,24.35
97.99,8.64
35.05,0.01
37.08,78.27
77.01,72.96
3.84,67.91
30.91,22.15
11.35,76.74
91.15,74.24
32.65,0.23
39.76,28.69
30.55,38.56
60.78,84.53
22.20,78.40
17.31,37.46
44.98,14.46
42.05,62.10
90.51,37.34
68.54,93.57
51.68,77.77
35.25,75.04
84.08,63.74
27.66,43.31
17.42,16.47
84.11,83.44
65.56,84.40
80.87,95.00
74.02,89.67
28.89,77.50
13.02,41.01
60.00,60.97
70.94,48.94
54.21,78.13
28.14,64.29
60.97,99.79
94.59,49.77
97.58,31.79
75.51,85.41
65.22,2.85
89.48,3.67
9.73,56.20
0.39,47.56
67.88,94.56
40.69,46.14
82.67,18.45
97.18,5.56
41.08,40.11
2.53,21.17
86.66,52.31
25.77,26.40
85.90,80.10
83.28,7.32
81.82,46.19
98.21,28.62
51.60,36.19
20.53,36.05
95.73,58.64
82.78,23.38
25.47,56.67
7.07,77.58
82.76,42.75
97.86,45.17
21.93,96.48
52.04,94.62
6.32,86.31
92.81,84.98
24.42,50.40
87.14,89.45
9.96,99.32
38.11,63.86
58.46,83.93
52.51,94.77
68.36,5.34
72.10,9.81
99.58,30.69
22.34,83.49
34.20,18.56
76.47,25.79
44.46,50.70
54.63,98.19
22.03,13.08
77.88,61.74
98.87,68.58
75.20,25.32
94.97,16.02
97.92,28.71
61.03,35.81
30.41,64.76
45.43,81.23
98.63,17.63
3.65,86.20
68.59,69.96
85.82,25.12
95.99,10.96
83.48,78.80
34.84,59.23
90.11,31.30
38.45,99.90
31.57,47.17
88.93,23.38
52.58,55.67
72.98,45.14
3.07,99.45
81.21,80.22
54.43,88.62
45.66,43.94
89.77,38.08
46.09,51.34
54.49,55.89
9.34,91.63
24.18,93.49
98.08,61.39
44.95,64.87
35.42,50.14
28.45,90.92
39.94,85.51
38.16,27.90
52.15,61.77
86.81,94.29
17.88,94.99
75.54,19.13
56.61,70.79
44.88,96.59
83.50,76.85
74.51,46.81
72.78,40.93
64.55,50.61
47.16,27.55
54.56,47.39
52.78,81.69
87.77,59.39
32.77,46.22
8.49,33.27
43.69,21.19
87.88,70.36
68.45,77.95
9.74,50.68
67.21,88.60
12.00,42.50
73.16,82.31
71.85,29.53
84.30,93.96
42.87,80.38
23.80,27.70
1.14,31.61
42.22,18.34
33.82,54.56
12.63,36.78
8.59,29.05
26.13,52.20
95.28,52.19
29.93,33.46
71.85,69.48
62.54,44.78
36.36,27.16
31.36,66.74
63.52,9.62
46.95,52.56
90.06,43.82
75.07,11.90
86.65,23.92
92.81,99.50
75.59,33.44
38.18,74.39
83.52,19.93
24.16,87.13
76.26,7.61
47.37,46.75
8.60,16.98
59.26,17.24
36.63,97.62
83.54,94.05
81.86,69.79
57.27,15.11
7.22,14.04
45.00,68.17
63.38,43.82
25.54,66.19
90.48,45.63
79.23,76.34
15.24,73.72
9.52,4.12
66.34,41.62
17.85,54.34
41.72,61.84
12.66,12.92
1.11,46.69
74.59,19.70
23.88,98.14
18.65,31.33
68.01,82.66
90.96,5.37
89.50,8.38
13.05,72.14
32.98,95.95
39.54,99.16
84.37,62.07
26.82,94.38
84.19,15.24
19.47,39.43
35.97,96.92
48.83,91.30
8.91,88.10
4.08,42.35
25.54,41.33
79.68,82.02
46.11,91.06
25.28,61.16
9.64,41.74
24.17,19.77
68.37,32.04
4.57,2.80
57.06,26.24
44.51,54.52
71.60,89.36
65.37,52.34
92.24,61.24
21.78,13.00
76.14,56.53
86.53,80.51
61.11,82.86
97.60,83.89
67.65,86.83
81.68,34.86
60.45,9.56
93.60,21.25
31.40,56.92
14.20,39.78
96.76,67.75
30.68,3.80
58.43,93.58
82.72,55.90
65.59,86.96
95.55,13.25
27.13,32.76
36.65,74.25
67.44,46.24
26.59,19.32
88.69,5.05
6.78,45.42
1.18,78.49
16.52,84.51
10.00,66.62
60.54,69.33
1.07,64.18
53.99,26.41
52.52,20.03
16.75,95.88
8.34,71.35
51.39,0.47
90.57,93.74
79.60,11.79
93.32,23.27
31.24,91.15
97.59,74.64
76.65,14.26
69.22,0.65
68.25,24.33
53.94,12.79
10.63,96.61
63.54,9.84
9.50,38.78
54.66,42.29
59.72,96.35
38.12,73.76
19.81,79.77
20.75,87.67
86.24,81.20
73.77,27.21
24.84,2.48
42.54,49.76
38.26,73.24
60.69,23.12
48.83,98.31
8.56,90.25
54.20,36.78
60.49,81.50
69.60,81.88
98.50,59.17
4.96,80.17
30.92,37.60
37.79,1.52
43.71,34.17
33.40,47.07
29.36,71.03
32.82,61.42
83.93,66.09
76.02,97.54
36.01,22.38
52.67,67.96
73.44,49.64
76.48,4.25
62.82,29.14
59.87,38.43
15.53,63.57
25.82,14.32
39.21,37.31
30.86,34.87
28.49,49.29
89.11,52.15
90.55,70.62
81.13,10.93
71.81,22.23
3.26,63.58
50.45,63.81
63.21,84.68
86.07,34.98
55.88,26.78
72.85,91.63
59.94,75.28
25.00,36.36
79.74,80.37
34.95,50.31
20.24,66.26
83.24,95.66
22.86,44.01
46.94,73.05
9.57,83.54
48.36,86.02
78.77,31.90
9.67,86.14
72.48,0.86
30.60,46.27
86.79,84.66
86.10,37.49
29.39,10.62
48.87,65.20
37.21,69.86
77.68,54.01
54.96,22.99
76.49,57.58
40.89,26.71
21.69,9.71
10.20,81.19
75.30,25.91
48.24,55.14
50.37,10.94
25.80,5.86
71.48,27.13
27.33,74.88
78.13,30.60
58.64,6.33
51.72,88.39
35.79,4.72
7.61,47.77
69.02,21.75
83.29,41.11
46.37,37.45
70.73,74.63
90.75,79.99
86.34,67.27
10.83,10.88
45.77,77.10
91.38,87.06
12.15,77.33
72.07,0.28
16.37,20.91
44.77,85.19
5.76,63.73
59.10,82.66
63.64,99.85
63.48,42.15
56.43,99.16
24.72,48.23
7.16,27.65
62.93,60.00
64.63,73.77
10.64,59.57
36.22,0.26
54.92,15.93
78.79,90.46
49.83,83.70
96.91,60.20
92.49,73.24
80.68,62.35
40.84,47.61
26.44,19.42
13.62,25.24
22.61,81.61
53.84,92.54
50.52,22.62
55.87,60.02
45.17,53.72
53.22,27.48
84.75,57.34
39.29,58.99
28.93,16.46
46.41,7.16
6.30,42.74
39.94,67.01
58.68,87.58
93.79,85.12
86.56,53.51
1.05,97.06
3.65,10.38
39.37,16.97
1.10,60.70
54.45,57.41
42.32,91.42
47.08,14.53
57.66,95.98
49.14,13.95
85.21,49.27
52.34,76.02
8.42,71.07
9.60,25.83
74.34,18.76
63.80,42.77
37.44,8.97
70.85,17.20
62.66,79.58
74.93,57.92
39.31,68.49
62.73,72.81
2.15,3.50
70.17,27.30
30.05,68.99
40.50,70.63
94.04,39.40
35.64,8.10
56.26,46.72
84.18,89.13
79.62,80.15
8.83,75.56
93.48,99.47
13.68,52.27
75.25,80.52
27.37,43.21
49.93,1.33
92.28,99.96
79.95,20.27
61.43,36.84
16.43,93.90
15.46,97.08
9.27,31.53
39.58,47.90
28.75,85.87
7.47,18.68
33.76,34.71
2.90,16.36
33.17,17.47
72.93,74.49
25.73,51.90
47.07,18.78
71.47,71.48
75.59,60.52
42.67,92.07
37.25,61.67
26.24,37.33
41.74,50.60
0.94,27.12
5.43,5.72
92.56,60.15
10.26,65.92
18.23,2.99
65.14,71.28
67.07,31.18
76.85,85.23
28.27,54.84
3.13,0.35
70.48,1.35
4.46,83.77
96.30,20.61
32.99,75.61
44.45,24.55
97.38,13.73
88.92,72.00
20.21,21.85
88.92,62.32
61.18,64.22
76.69,6.96
13.77,40.11
30.93,6.52
95.66,63.50
73.11,73.01
43.67,50.03
40.85,1.73
93.31,11.48
38.37,15.35
69.48,40.75
37.11,73.92
40.33,55.34
1.62,68.95
89.45,55.67
45.48,97.00
42.58,46.18
79.91,38.86
45.13,61.70
3.76,54.12
23.69,39.52
97.75,37.73
81.07,78.06
28.14,75.02
67.66,27.65
35.40,74.79
44.53,65.33
81.93,56.33
3.09,16.63
59.68,15.34
34.92,99.90
13.04,96.42
51.45,85.88
15.72,55.08
37.63,84.42
50.87,1.30
86.52,93.23
83.16,78.06
2.20,69.41
78.89,43.41
77.43,13.30
25.27,92.86
49.46,86.67
23.84,79.73
12.33,22.19
84.67,65.70
17.43,19.69
27.46,61.07
25.24,66.24
3.96,94.93
80.81,61.50
91.92,89.00
73.08,77.86
74.92,95.88
3.72,35.43
14.95,2.17
35.34,26.27
44.74,90.27
10.52,79.06
55.54,98.57
33.53,16.00
32.77,19.30
84.55,16.79
96.40,25.51
92.80,71.21
36.40,24.58
29.34,71.51
94.06,93.79
92.80,68.44
29.48,66.02
52.30,90.58
32.78,97.81
80.30,5.98
81.84,70.83
55.50,86.67
23.10,48.28
40.62,22.52
53.45,32.78
43.36,18.75
11.18,49.05
50.21,3.13
41.70,5.83
81.96,63.73
89.91,74.82
57.75,35.33
85.28,61.33
69.89,54.03
27.76,31.36
65.81,3.24
53.35,2.82
5.17,81.48
56.49,4.74
10.56,32.67
73.21,57.74
58.23,93.02
83.61,31.45
61.69,24.99
75.34,90.03
85.58,28.56
20.69,45.82
89.73,42.78
59.01,2.80
43.96,76.33
43.54,86.52
73.26,35.04
7.19,25.33
89.77,46.18
25.17,68.75
43.05,14.89
4.20,3.34
73.56,86.17
7.73,53.69
85.45,27.69
34.58,36.84
64.20,92.95
4.25,72.04
52.44,72.44
66.73,34.65
62.76,91.09
46.31,82.96
50.42,64.29
49.92,79.60
90.59,82.08
18.66,75.50
5.07,51.18
77.97,23.86
61.52,88.03
46.74,43.68
24.60,22.38
98.37,58.18
72.97,40.78
28.16,92.23
8.59,71.91
70.15,24.40
75.59,91.62
24.17,54.50
74.71,4.66
99.15,65.39
6.37,42.00
52.09,29.08
0.57,98.12
4.15,31.37
94.83,20.80
44.70,66.94
3.01,57.68
92.33,86.98
77.15,58.32
67.75,65.66
2.02,28.27
47.72,88.04
78.03,32.60
11.41,52.33
41.66,50.33
60.97,22.30
44.91,88.23
96.76,61.88
65.09,72.93
54.09,33.26
44.49,53.29
63.43,42.39
66.20,62.03
78.65,71.09
56.16,4.59
29.20,44.00
64.86,66.62
90.91,40.02
22.19,56.74
37.81,73.24
78.23,30.78
32.42,36.15
39.50,75.39
35.75,19.14
85.35,64.47
69.65,94.87
2.57,40.04
44.29,83.01
7.19,10.91
71.08,92.12
32.54,6.79
17.60,68.39
49.61,73.60
25.35,68.46
52.01,46.44
3.01,12.87
81.26,90.61
28.92,70.27
90.43,58.37
44.42,68.37
43.94,69.30
96.79,27.08
29.91,85.48
95.01,61.63
17.44,19.20
74.80,9.26
25.99,80.71
30.02,91.35
86.32,45.95
57.02,35.17
63.44,0.44
75.78,43.88
80.77,94.26
36.69,21.93
31.55,25.21
96.05,33.85
88.89,52.72
44.32,98.91
28.91,33.07
1.50,1.58
62.65,58.39
51.46,28.15
32.35,76.14
73.54,23.77
64.68,64.02
43.49,0.78
89.77,35.51
18.36,19.22
28.37,55.85
90.23,3.62
21.69,55.05
92.33,56.07
28.35,34.77
67.59,75.13
41.29,79.53
64.65,92.46
83.70,98.90
9.01,94.73
27.61,47.30
8.38,6.89
41.19,90.33
90.05,74.82
11.83,13.05
35.78,0.31
10.68,93.95
74.75,49.43
61.26,1.01
19.00,76.26
50.17,1.32
77.16,78.82
70.82,13.91
62.19,30.84
22.51,77.40
16.75,14.07
96.92,48.19
15.93,9.26
71.23,93.09
70.95,90.84
93.28,90.84
50.14,10.33
87.64,11.36
53.57,46.37
33.65,98.13
26.36,45.79
66.57,40.05
72.49,79.01
31.09,81.82
35.45,86.02
72.91,89.02
45.18,94.25
88.58,53.09
91.80,48.73
66.25,94.71
75.55,6.51
40.82,99.61
99.99,12.35
55.93,99.88
20.63,90.78
71.83,96.23
34.87,60.71
83.75,1.51
0.65,3.26
18.25,74.56
1.23,90.69
56.52,4.69
31.01,15.14
93.08,1.87
63.93,39.39
75.86,45.40
79.55,28.66
89.50,44.75
64.56,12.62
37.35,70.14
77.87,69.58
49.78,17.88
65.69,21.19
96.52,85.18
40.02,75.25
8.79,43.28
88.58,56.71
23.65,13.41
67.04,22.35
47.04,70.48
35.61,63.60
94.97,21.65
41.15,63.47
12.92,32.96
13.18,88.80
92.17,6.35
37.73,66.72
99.04,41.25
96.27,15.98
7.92,50.46
8.92,77.40
82.26,38.15
0.63,15.81
79.16,89.54
17.16,45.98
62.27,66.34
53.59,68.89
95.92,49.78
22.26,91.50
58.52,23.92
79.50,43.10
57.55,46.06
50.52,94.45
50.20,8.08
40.92,31.91
73.87,52.72
99.40,38.42
69.05,72.50
1.42,85.30
33.32,85.06
56.27,44.52
79.77,48.72
1.11,90.00
85.62,54.49
34.70,67.79
7.83,6.93
60.86,80.62
10.89,85.03
56.93,49.71
99.39,56.54
56.34,88.35
72.79,4.35
35.84,45.99
23.12,12.02
27.68,58.81
77.75,46.91
35.19,73.70
48.69,74.17
15.98,95.80
87.65,32.36
11.37,47.00
61.70,2.57
42.61,12.48
58.19,6.93
65.43,95.46
99.80,79.18
72.23,96.69
0.22,60.79
58.69,84.25
19.78,88.87
25.67,22.02
86.22,59.21
70.64,80.30
30.38,66.95
33.68,61.30
49.42,50.43
2.43,33.47
50.57,89.39
47.40,84.06
47.50,38.15
54.72,67.03
78.19,5.81
46.82,44.78
88.45,31.55
33.16,96.52
78.44,40.88
13.02,93.36
40.60,10.58
60.17,21.04
27.37,14.41
55.35,64.60
74.27,69.70
96.54,56.33
69.76,55.55
9.50,28.28
7.23,27.63
1.19,3.48
76.37,11.42
47.46,6.47
51.19,16.25
82.87,72.77
10.35,75.70
65.48,89.74
81.70,86.44
22.12,6.41
37.40,87.41
40.93,8.87
78.64,93.69
67.00,69.60
39.63,75.46
74.13,43.74
9.53,51.57
31.33,3.94
17.72,49.10
56.18,76.01
53.11,65.69
48.62,62.34
91.34,59.93
28.82,17.29
85.15,86.25
60.50,69.49
32.38,85.74
27.19,69.34
74.14,41.96
42.98,77.28
90.94,11.48
21.77,98.01
58.74,43.28
99.20,8.94
98.71,7.93
0.27,27.57
4.55,67.83
72.00,11.43
59.63,33.35
55.56,87.06
62.29,65.84
55.00,59.87
62.43,8.52
70.80,65.23
74.74,48.64
5.69,83.47
75.03,40.55
17.49,55.80
4.69,47.93
88.85,6.79
5.37,95.91
7.80,99.69
81.14,58.85
4.11,25.77
38.51,47.99
66.87,55.76
86.04,4.67
75.92,62.41
84.86,49.59
16.40,56.77
28.85,85.98
9.57,67.42
99.11,5.86
85.23,32.24
81.10,2.33
41.78,64.90
54.79,47.87
88.24,4.77
68.37,59.21
39.30,58.20
84.16,32.35
39.33,91.45
41.80,98.12
24.06,41.16
18.21,17.98
89.68,67.13
76.49,12.88
28.49,83.69
86.51,93.53
7.16,71.05
69.00,39.76
9.37,86.14
61.69,58.36
38.01,63.51
31.30,34.63
73.77,21.26
58.38,80.58
16.76,64.31
3.30,74.78
95.72,8.15
21.22,83.26
15.42,29.44
31.38,48.42
26.95,87.19
61.90,34.23
47.96,47.77
85.05,19.69
30.30,90.19
29.84,39.58
71.02,64.43
9.11,82.18
89.33,24.76
26.30,66.55
47.03,62.34
33.48,38.73
72.62,17.29
96.83,45.98
60.58,58.71
88.10,70.40
56.25,83.33
61.61,29.87
4.16,98.03
94.96,82.62
33.05,19.88
68.61,4.27
74.28,48.31
34.79,41.29
62.09,38.45
79.21,83.10
43.91,32.08
10.41,36.83
36.82,83.18
21.21,33.06
2.33,48.85
54.19,38.88
75.68,3.06
68.82,5.24
78.45,70.71
51.85,29.83
63.30,72.55
34.47,73.65
88.44,17.67
79.74,29.78
96.09,79.55
82.27,6.17
73.84,44.32
78.11,50.99
10.72,24.97
97.76,18.23
21.18,94.61
7.33,44.71
98.76,3.02
73.84,84.71
79.00,6.21
59.63,28.21
36.35,56.39
97.49,10.31
13.34,71.23
23.42,4.89
82.09,25.38
47.26,83.95
67.78,84.85
22.47,15.47
21.92,35.22
36.10,67.42
18.99,38.57
77.39,83.06
64.36,90.61
59.37,93.83
43.76,39.64
61.40,39.98
14.61,71.77
32.83,76.11
38.62,63.42
47.93,49.36
81.14,50.95
30.36,51.03
58.02,70.18
72.13,59.19
93.24,73.72
56.07,9.16
62.04,43.10
53.63,51.95
32.95,74.10
10.74,86.05
89.79,29.06
52.78,77.53
10.03,17.62
37.29,15.11
99.26,88.80
57.70,82.40
33.40,91.54
54.88,67.61
39.97,88.22
24.33,72.95
57.60,86.37
16.75,30.02
49.15,87.36
16.81,75.81
7.74,37.72
51.19,94.32
87.57,8.71
20.36,83.17
11.50,22.76
70.73,61.49
56.13,91.60
24.09,95.77
91.73,30.35
59.02,83.60
59.02,64.08
95.81,1.76
98.01,48.99
70.46,94.99
4.66,89.22
96.28,54.01
80.93,41.74
2.09,7.82
60.35,67.21
5.00,33.94
37.37,2.25
22.67,72.42
1.61,0.11
55.00,14.82
80.42,11.04
68.64,27.82
22.33,50.71
98.68,62.15
12.46,36.22
41.77,92.91
96.59,52.29
52.16,34.35
4.85,47.62
68.20,73.55
8.40,50.80
90.28,71.40
12.79,38.72
3.72,85.99
90.10,86.23
89.54,84.48
78.91,75.35
94.98,22.14
35.63,44.69
41.31,84.38
3.92,15.29
31.48,6.88
79.63,37.86
82.46,11.66
88.18,68.04
47.95,23.05
58.39,91.55
15.84,56.37
72.26,88.77
62.13,4.16
93.61,49.90
17.64,80.34
30.41,25.71
57.46,20.65
65.09,26.90
54.19,79.80
95.25,64.97
45.64,9.66
63.26,61.88
55.18,51.30
17.13,42.06
68.66,24.00
37.66,60.59
15.74,48.76
86.97,14.26
25.26,0.61
82.33,28.56
24.66,44.65
75.68,12.82
31.39,73.84
24.07,28.27
40.84,33.08
69.11,19.31
49.57,84.07
4.76,16.93
65.44,37.69
1.65,35.19
46.83,56.94
73.57,46.35
81.90,12.34
17.32,38.69
66.12,53.65
30.19,31.68
61.04,47.41
11.65,48.25
20.75,17.70
85.00,20.52
53.65,19.53
32.97,36.58
46.82,68.44
27.35,19.21
17.68,47.87
46.57,64.46
73.37,16.91
17.81,57.75
52.43,44.54
90.31,28.51
94.84,4.21
45.42,0.17
36.95,72.32
75.13,42.05
55.93,87.94
16.14,31.84
94.79,47.38
9.00,93.05
83.24,26.97
63.19,80.48
32.67,50.02
47.87,48.56
23.84,40.07
95.67,52.44
25.03,31.20
2.03,99.54
75.20,38.65
26.15,90.89
41.85,27.90
51.52,65.33
16.49,59.13
43.44,87.63
42.07,25.05
49.04,1.88
75.91,45.18
21.48,5.06
79.75,26.98
13.80,82.95
93.74,55.41
80.45,90.01
95.33,26.39
45.04,48.25
66.10,96.73
40.93,86.12
89.19,83.49
8.50,37.87
78.94,8.85
37.33,76.26
99.83,53.43
74.50,56.95
67.19,50.30
81.53,11.79
33.90,24.82
11.11,39.89
58.74,61.41
92.69,10.25
20.35,57.17
60.86,8.13
88.10,4.51
